"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"SWE","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q2",88.4424839618768,
"SWE","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q3",90.7618784623731,
"SWE","HOUSECOST","PRICERENT","IDX2015","Q","2014-Q4",92.6830036213772,
"SWE","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q1",95.3527410407666,
"SWE","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q2",98.6089894315988,
"SWE","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q3",101.674598091657,
"SWE","HOUSECOST","PRICERENT","IDX2015","Q","2015-Q4",104.3645726274,
"SWE","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q1",106.203643766421,
"SWE","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q2",106.291472868061,
"SWE","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q3",107.97776936783,
"SWE","HOUSECOST","PRICERENT","IDX2015","Q","2016-Q4",110.301090730918,
"SWE","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q1",112.289855459589,
"SWE","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q2",114.512886927606,
"SWE","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q3",115.187962369242,
"SWE","HOUSECOST","PRICERENT","IDX2015","Q","2017-Q4",112.701941748529,
"SWE","HOUSECOST","PRICERENT","IDX2015","Q","2018-Q1",110.905584069902,
"SWE","HOUSECOST","REAL","IDX2015","Q","1970-Q1",42.5683907557327,
"SWE","HOUSECOST","REAL","IDX2015","Q","1970-Q2",42.4935704386701,
"SWE","HOUSECOST","REAL","IDX2015","Q","1970-Q3",42.3721545138766,
"SWE","HOUSECOST","REAL","IDX2015","Q","1970-Q4",42.1433565038253,
"SWE","HOUSECOST","REAL","IDX2015","Q","1971-Q1",41.5318899698795,
"SWE","HOUSECOST","REAL","IDX2015","Q","1971-Q2",41.4313939680027,
"SWE","HOUSECOST","REAL","IDX2015","Q","1971-Q3",41.4207743129685,
"SWE","HOUSECOST","REAL","IDX2015","Q","1971-Q4",41.4430452522138,
"SWE","HOUSECOST","REAL","IDX2015","Q","1972-Q1",41.9034867767115,
"SWE","HOUSECOST","REAL","IDX2015","Q","1972-Q2",41.9717459251189,
"SWE","HOUSECOST","REAL","IDX2015","Q","1972-Q3",41.8624675942539,
"SWE","HOUSECOST","REAL","IDX2015","Q","1972-Q4",41.7211743472357,
"SWE","HOUSECOST","REAL","IDX2015","Q","1973-Q1",42.3607236016847,
"SWE","HOUSECOST","REAL","IDX2015","Q","1973-Q2",42.0725261305289,
"SWE","HOUSECOST","REAL","IDX2015","Q","1973-Q3",41.5358227702031,
"SWE","HOUSECOST","REAL","IDX2015","Q","1973-Q4",41.0496369596819,
"SWE","HOUSECOST","REAL","IDX2015","Q","1974-Q1",41.222582412605,
"SWE","HOUSECOST","REAL","IDX2015","Q","1974-Q2",40.7824425940127,
"SWE","HOUSECOST","REAL","IDX2015","Q","1974-Q3",40.9881247422167,
"SWE","HOUSECOST","REAL","IDX2015","Q","1974-Q4",42.0860698876107,
"SWE","HOUSECOST","REAL","IDX2015","Q","1975-Q1",43.0450359907978,
"SWE","HOUSECOST","REAL","IDX2015","Q","1975-Q2",43.7538986812582,
"SWE","HOUSECOST","REAL","IDX2015","Q","1975-Q3",44.2375133616997,
"SWE","HOUSECOST","REAL","IDX2015","Q","1975-Q4",44.5106307364581,
"SWE","HOUSECOST","REAL","IDX2015","Q","1976-Q1",45.1364663014615,
"SWE","HOUSECOST","REAL","IDX2015","Q","1976-Q2",45.6285137068695,
"SWE","HOUSECOST","REAL","IDX2015","Q","1976-Q3",46.0472176903594,
"SWE","HOUSECOST","REAL","IDX2015","Q","1976-Q4",46.3548562623671,
"SWE","HOUSECOST","REAL","IDX2015","Q","1977-Q1",47.3913980692847,
"SWE","HOUSECOST","REAL","IDX2015","Q","1977-Q2",47.7885321408918,
"SWE","HOUSECOST","REAL","IDX2015","Q","1977-Q3",48.0839672649982,
"SWE","HOUSECOST","REAL","IDX2015","Q","1977-Q4",48.3813719973505,
"SWE","HOUSECOST","REAL","IDX2015","Q","1978-Q1",48.1630967716164,
"SWE","HOUSECOST","REAL","IDX2015","Q","1978-Q2",48.6437699738924,
"SWE","HOUSECOST","REAL","IDX2015","Q","1978-Q3",49.1563834138214,
"SWE","HOUSECOST","REAL","IDX2015","Q","1978-Q4",49.5877451944037,
"SWE","HOUSECOST","REAL","IDX2015","Q","1979-Q1",50.6980821480405,
"SWE","HOUSECOST","REAL","IDX2015","Q","1979-Q2",50.5555862265179,
"SWE","HOUSECOST","REAL","IDX2015","Q","1979-Q3",50.160567316578,
"SWE","HOUSECOST","REAL","IDX2015","Q","1979-Q4",49.6803140965903,
"SWE","HOUSECOST","REAL","IDX2015","Q","1980-Q1",48.5571465729006,
"SWE","HOUSECOST","REAL","IDX2015","Q","1980-Q2",47.6088303006931,
"SWE","HOUSECOST","REAL","IDX2015","Q","1980-Q3",46.7527212468893,
"SWE","HOUSECOST","REAL","IDX2015","Q","1980-Q4",45.9826005801613,
"SWE","HOUSECOST","REAL","IDX2015","Q","1981-Q1",44.9265679360939,
"SWE","HOUSECOST","REAL","IDX2015","Q","1981-Q2",43.757170152173,
"SWE","HOUSECOST","REAL","IDX2015","Q","1981-Q3",42.5568453325103,
"SWE","HOUSECOST","REAL","IDX2015","Q","1981-Q4",41.3774999466014,
"SWE","HOUSECOST","REAL","IDX2015","Q","1982-Q1",40.7129978682014,
"SWE","HOUSECOST","REAL","IDX2015","Q","1982-Q2",39.7099547322069,
"SWE","HOUSECOST","REAL","IDX2015","Q","1982-Q3",38.7186162941917,
"SWE","HOUSECOST","REAL","IDX2015","Q","1982-Q4",37.8252462254242,
"SWE","HOUSECOST","REAL","IDX2015","Q","1983-Q1",36.5319015598233,
"SWE","HOUSECOST","REAL","IDX2015","Q","1983-Q2",35.7699838743637,
"SWE","HOUSECOST","REAL","IDX2015","Q","1983-Q3",35.120880144707,
"SWE","HOUSECOST","REAL","IDX2015","Q","1983-Q4",34.5802757247058,
"SWE","HOUSECOST","REAL","IDX2015","Q","1984-Q1",34.2645441093546,
"SWE","HOUSECOST","REAL","IDX2015","Q","1984-Q2",34.0036056456212,
"SWE","HOUSECOST","REAL","IDX2015","Q","1984-Q3",33.7352603515456,
"SWE","HOUSECOST","REAL","IDX2015","Q","1984-Q4",33.5530765448342,
"SWE","HOUSECOST","REAL","IDX2015","Q","1985-Q1",33.099059456801,
"SWE","HOUSECOST","REAL","IDX2015","Q","1985-Q2",32.9737180039976,
"SWE","HOUSECOST","REAL","IDX2015","Q","1985-Q3",32.8460126916132,
"SWE","HOUSECOST","REAL","IDX2015","Q","1985-Q4",32.8853414335326,
"SWE","HOUSECOST","REAL","IDX2015","Q","1986-Q1",32.9865686861078,
"SWE","HOUSECOST","REAL","IDX2015","Q","1986-Q2",33.2026106638218,
"SWE","HOUSECOST","REAL","IDX2015","Q","1986-Q3",33.5794738473436,
"SWE","HOUSECOST","REAL","IDX2015","Q","1986-Q4",34.2155156454644,
"SWE","HOUSECOST","REAL","IDX2015","Q","1987-Q1",35.0615304221359,
"SWE","HOUSECOST","REAL","IDX2015","Q","1987-Q2",35.4525638135631,
"SWE","HOUSECOST","REAL","IDX2015","Q","1987-Q3",35.9095597106425,
"SWE","HOUSECOST","REAL","IDX2015","Q","1987-Q4",37.104829956299,
"SWE","HOUSECOST","REAL","IDX2015","Q","1988-Q1",38.1354406183839,
"SWE","HOUSECOST","REAL","IDX2015","Q","1988-Q2",39.2167358526328,
"SWE","HOUSECOST","REAL","IDX2015","Q","1988-Q3",40.7825846463882,
"SWE","HOUSECOST","REAL","IDX2015","Q","1988-Q4",41.6471768959261,
"SWE","HOUSECOST","REAL","IDX2015","Q","1989-Q1",43.4242538325808,
"SWE","HOUSECOST","REAL","IDX2015","Q","1989-Q2",44.5761871670444,
"SWE","HOUSECOST","REAL","IDX2015","Q","1989-Q3",45.052532813357,
"SWE","HOUSECOST","REAL","IDX2015","Q","1989-Q4",44.7975668152977,
"SWE","HOUSECOST","REAL","IDX2015","Q","1990-Q1",46.3007006078003,
"SWE","HOUSECOST","REAL","IDX2015","Q","1990-Q2",45.7277541495281,
"SWE","HOUSECOST","REAL","IDX2015","Q","1990-Q3",45.081189925128,
"SWE","HOUSECOST","REAL","IDX2015","Q","1990-Q4",43.9340145258092,
"SWE","HOUSECOST","REAL","IDX2015","Q","1991-Q1",44.4812320565607,
"SWE","HOUSECOST","REAL","IDX2015","Q","1991-Q2",43.6020473091979,
"SWE","HOUSECOST","REAL","IDX2015","Q","1991-Q3",43.4420274229389,
"SWE","HOUSECOST","REAL","IDX2015","Q","1991-Q4",43.5060770453155,
"SWE","HOUSECOST","REAL","IDX2015","Q","1992-Q1",41.5197032357425,
"SWE","HOUSECOST","REAL","IDX2015","Q","1992-Q2",39.9012919089894,
"SWE","HOUSECOST","REAL","IDX2015","Q","1992-Q3",38.102816304773,
"SWE","HOUSECOST","REAL","IDX2015","Q","1992-Q4",35.4818694493359,
"SWE","HOUSECOST","REAL","IDX2015","Q","1993-Q1",33.345004000962,
"SWE","HOUSECOST","REAL","IDX2015","Q","1993-Q2",32.6491862590176,
"SWE","HOUSECOST","REAL","IDX2015","Q","1993-Q3",32.1818904257263,
"SWE","HOUSECOST","REAL","IDX2015","Q","1993-Q4",32.5625242851719,
"SWE","HOUSECOST","REAL","IDX2015","Q","1994-Q1",33.1953297916736,
"SWE","HOUSECOST","REAL","IDX2015","Q","1994-Q2",33.4128709020026,
"SWE","HOUSECOST","REAL","IDX2015","Q","1994-Q3",33.4615779199232,
"SWE","HOUSECOST","REAL","IDX2015","Q","1994-Q4",33.0918625947117,
"SWE","HOUSECOST","REAL","IDX2015","Q","1995-Q1",32.8433323089453,
"SWE","HOUSECOST","REAL","IDX2015","Q","1995-Q2",32.6165744177365,
"SWE","HOUSECOST","REAL","IDX2015","Q","1995-Q3",32.1701728451688,
"SWE","HOUSECOST","REAL","IDX2015","Q","1995-Q4",32.0476854462263,
"SWE","HOUSECOST","REAL","IDX2015","Q","1996-Q1",32.2079156793892,
"SWE","HOUSECOST","REAL","IDX2015","Q","1996-Q2",32.0866211885334,
"SWE","HOUSECOST","REAL","IDX2015","Q","1996-Q3",32.4467524849039,
"SWE","HOUSECOST","REAL","IDX2015","Q","1996-Q4",32.7969257861439,
"SWE","HOUSECOST","REAL","IDX2015","Q","1997-Q1",33.2735056681235,
"SWE","HOUSECOST","REAL","IDX2015","Q","1997-Q2",33.86727091273,
"SWE","HOUSECOST","REAL","IDX2015","Q","1997-Q3",34.2351489300566,
"SWE","HOUSECOST","REAL","IDX2015","Q","1997-Q4",34.7853944882454,
"SWE","HOUSECOST","REAL","IDX2015","Q","1998-Q1",35.8866858202083,
"SWE","HOUSECOST","REAL","IDX2015","Q","1998-Q2",36.6072918160459,
"SWE","HOUSECOST","REAL","IDX2015","Q","1998-Q3",37.463294160892,
"SWE","HOUSECOST","REAL","IDX2015","Q","1998-Q4",38.4324097861756,
"SWE","HOUSECOST","REAL","IDX2015","Q","1999-Q1",38.7185741871118,
"SWE","HOUSECOST","REAL","IDX2015","Q","1999-Q2",39.636843553036,
"SWE","HOUSECOST","REAL","IDX2015","Q","1999-Q3",40.5069104294017,
"SWE","HOUSECOST","REAL","IDX2015","Q","1999-Q4",41.0859545043107,
"SWE","HOUSECOST","REAL","IDX2015","Q","2000-Q1",42.1786327740307,
"SWE","HOUSECOST","REAL","IDX2015","Q","2000-Q2",43.7058257150311,
"SWE","HOUSECOST","REAL","IDX2015","Q","2000-Q3",44.7627659555172,
"SWE","HOUSECOST","REAL","IDX2015","Q","2000-Q4",45.5016995656534,
"SWE","HOUSECOST","REAL","IDX2015","Q","2001-Q1",46.6022971863059,
"SWE","HOUSECOST","REAL","IDX2015","Q","2001-Q2",46.3327547145525,
"SWE","HOUSECOST","REAL","IDX2015","Q","2001-Q3",46.736573632634,
"SWE","HOUSECOST","REAL","IDX2015","Q","2001-Q4",46.4288932110035,
"SWE","HOUSECOST","REAL","IDX2015","Q","2002-Q1",47.2539452188044,
"SWE","HOUSECOST","REAL","IDX2015","Q","2002-Q2",48.1332037279261,
"SWE","HOUSECOST","REAL","IDX2015","Q","2002-Q3",49.4751868780505,
"SWE","HOUSECOST","REAL","IDX2015","Q","2002-Q4",50.1989762010531,
"SWE","HOUSECOST","REAL","IDX2015","Q","2003-Q1",50.0800244044939,
"SWE","HOUSECOST","REAL","IDX2015","Q","2003-Q2",50.8729605019569,
"SWE","HOUSECOST","REAL","IDX2015","Q","2003-Q3",51.3185537780459,
"SWE","HOUSECOST","REAL","IDX2015","Q","2003-Q4",52.4294275029538,
"SWE","HOUSECOST","REAL","IDX2015","Q","2004-Q1",53.6158313867212,
"SWE","HOUSECOST","REAL","IDX2015","Q","2004-Q2",55.0067335646546,
"SWE","HOUSECOST","REAL","IDX2015","Q","2004-Q3",55.9282402282543,
"SWE","HOUSECOST","REAL","IDX2015","Q","2004-Q4",57.4723652677544,
"SWE","HOUSECOST","REAL","IDX2015","Q","2005-Q1",57.7320985846635,
"SWE","HOUSECOST","REAL","IDX2015","Q","2005-Q2",58.4223835516116,
"SWE","HOUSECOST","REAL","IDX2015","Q","2005-Q3",60.2460947352074,
"SWE","HOUSECOST","REAL","IDX2015","Q","2005-Q4",62.987529253237,
"SWE","HOUSECOST","REAL","IDX2015","Q","2006-Q1",64.9447264025881,
"SWE","HOUSECOST","REAL","IDX2015","Q","2006-Q2",65.7706408725781,
"SWE","HOUSECOST","REAL","IDX2015","Q","2006-Q3",66.681036363285,
"SWE","HOUSECOST","REAL","IDX2015","Q","2006-Q4",68.6133899389705,
"SWE","HOUSECOST","REAL","IDX2015","Q","2007-Q1",70.8691900343268,
"SWE","HOUSECOST","REAL","IDX2015","Q","2007-Q2",73.610512786582,
"SWE","HOUSECOST","REAL","IDX2015","Q","2007-Q3",75.8417227209568,
"SWE","HOUSECOST","REAL","IDX2015","Q","2007-Q4",74.797611851279,
"SWE","HOUSECOST","REAL","IDX2015","Q","2008-Q1",73.888881885032,
"SWE","HOUSECOST","REAL","IDX2015","Q","2008-Q2",73.7215580503741,
"SWE","HOUSECOST","REAL","IDX2015","Q","2008-Q3",72.3021484213981,
"SWE","HOUSECOST","REAL","IDX2015","Q","2008-Q4",69.4175916209838,
"SWE","HOUSECOST","REAL","IDX2015","Q","2009-Q1",70.6835129755909,
"SWE","HOUSECOST","REAL","IDX2015","Q","2009-Q2",71.7012752107584,
"SWE","HOUSECOST","REAL","IDX2015","Q","2009-Q3",73.1525007771321,
"SWE","HOUSECOST","REAL","IDX2015","Q","2009-Q4",75.830435976747,
"SWE","HOUSECOST","REAL","IDX2015","Q","2010-Q1",76.4511212431003,
"SWE","HOUSECOST","REAL","IDX2015","Q","2010-Q2",76.6475492261637,
"SWE","HOUSECOST","REAL","IDX2015","Q","2010-Q3",77.6639190437159,
"SWE","HOUSECOST","REAL","IDX2015","Q","2010-Q4",79.3016627225202,
"SWE","HOUSECOST","REAL","IDX2015","Q","2011-Q1",78.7471887802558,
"SWE","HOUSECOST","REAL","IDX2015","Q","2011-Q2",78.6198441602241,
"SWE","HOUSECOST","REAL","IDX2015","Q","2011-Q3",78.0679359134176,
"SWE","HOUSECOST","REAL","IDX2015","Q","2011-Q4",77.1896781346421,
"SWE","HOUSECOST","REAL","IDX2015","Q","2012-Q1",77.9135438551867,
"SWE","HOUSECOST","REAL","IDX2015","Q","2012-Q2",78.2420409731526,
"SWE","HOUSECOST","REAL","IDX2015","Q","2012-Q3",78.8236726857484,
"SWE","HOUSECOST","REAL","IDX2015","Q","2012-Q4",79.779600803141,
"SWE","HOUSECOST","REAL","IDX2015","Q","2013-Q1",80.5583627263347,
"SWE","HOUSECOST","REAL","IDX2015","Q","2013-Q2",81.7814943139046,
"SWE","HOUSECOST","REAL","IDX2015","Q","2013-Q3",82.8144561005549,
"SWE","HOUSECOST","REAL","IDX2015","Q","2013-Q4",84.4929233189588,
"SWE","HOUSECOST","REAL","IDX2015","Q","2014-Q1",86.3593771515058,
"SWE","HOUSECOST","REAL","IDX2015","Q","2014-Q2",87.9514851382677,
"SWE","HOUSECOST","REAL","IDX2015","Q","2014-Q3",90.1040571846199,
"SWE","HOUSECOST","REAL","IDX2015","Q","2014-Q4",92.3408484100973,
"SWE","HOUSECOST","REAL","IDX2015","Q","2015-Q1",95.2152523526085,
"SWE","HOUSECOST","REAL","IDX2015","Q","2015-Q2",98.567153322966,
"SWE","HOUSECOST","REAL","IDX2015","Q","2015-Q3",101.69431832591,
"SWE","HOUSECOST","REAL","IDX2015","Q","2015-Q4",104.524219703121,
"SWE","HOUSECOST","REAL","IDX2015","Q","2016-Q1",106.389212724729,
"SWE","HOUSECOST","REAL","IDX2015","Q","2016-Q2",106.264134157319,
"SWE","HOUSECOST","REAL","IDX2015","Q","2016-Q3",107.70878201936,
"SWE","HOUSECOST","REAL","IDX2015","Q","2016-Q4",109.790338317511,
"SWE","HOUSECOST","REAL","IDX2015","Q","2017-Q1",111.57830233336,
"SWE","HOUSECOST","REAL","IDX2015","Q","2017-Q2",113.29438118841,
"SWE","HOUSECOST","REAL","IDX2015","Q","2017-Q3",113.865396888707,
"SWE","HOUSECOST","REAL","IDX2015","Q","2017-Q4",111.219900815658,
"SWE","HOUSECOST","REAL","IDX2015","Q","2018-Q1",108.995323249145,
"SWE","HOUSECOST","RENT","IDX2015","Q","1980-Q1",16.3457970150008,
"SWE","HOUSECOST","RENT","IDX2015","Q","1980-Q2",16.9022359358151,
"SWE","HOUSECOST","RENT","IDX2015","Q","1980-Q3",17.3571837188359,
"SWE","HOUSECOST","RENT","IDX2015","Q","1980-Q4",17.8791450487514,
"SWE","HOUSECOST","RENT","IDX2015","Q","1981-Q1",18.4771501376524,
"SWE","HOUSECOST","RENT","IDX2015","Q","1981-Q2",19.0751330444427,
"SWE","HOUSECOST","RENT","IDX2015","Q","1981-Q3",20.0372492652244,
"SWE","HOUSECOST","RENT","IDX2015","Q","1981-Q4",20.5649095065414,
"SWE","HOUSECOST","RENT","IDX2015","Q","1982-Q1",21.4622770824471,
"SWE","HOUSECOST","RENT","IDX2015","Q","1982-Q2",22.1479474420195,
"SWE","HOUSECOST","RENT","IDX2015","Q","1982-Q3",22.8395216962943,
"SWE","HOUSECOST","RENT","IDX2015","Q","1982-Q4",23.3979360254312,
"SWE","HOUSECOST","RENT","IDX2015","Q","1983-Q1",23.8057620081879,
"SWE","HOUSECOST","RENT","IDX2015","Q","1983-Q2",24.3473498116219,
"SWE","HOUSECOST","RENT","IDX2015","Q","1983-Q3",24.8634459467661,
"SWE","HOUSECOST","RENT","IDX2015","Q","1983-Q4",25.2599046903357,
"SWE","HOUSECOST","RENT","IDX2015","Q","1984-Q1",25.8754843103616,
"SWE","HOUSECOST","RENT","IDX2015","Q","1984-Q2",26.3700834331751,
"SWE","HOUSECOST","RENT","IDX2015","Q","1984-Q3",26.6950240228291,
"SWE","HOUSECOST","RENT","IDX2015","Q","1984-Q4",27.4136708924908,
"SWE","HOUSECOST","RENT","IDX2015","Q","1985-Q1",27.9344648188488,
"SWE","HOUSECOST","RENT","IDX2015","Q","1985-Q2",28.2998094298862,
"SWE","HOUSECOST","RENT","IDX2015","Q","1985-Q3",28.2814954320411,
"SWE","HOUSECOST","RENT","IDX2015","Q","1985-Q4",29.1338531604644,
"SWE","HOUSECOST","RENT","IDX2015","Q","1986-Q1",29.1635867703375,
"SWE","HOUSECOST","RENT","IDX2015","Q","1986-Q2",29.42929059841,
"SWE","HOUSECOST","RENT","IDX2015","Q","1986-Q3",30.087533008341,
"SWE","HOUSECOST","RENT","IDX2015","Q","1986-Q4",30.1375425933604,
"SWE","HOUSECOST","RENT","IDX2015","Q","1987-Q1",30.7438866831851,
"SWE","HOUSECOST","RENT","IDX2015","Q","1987-Q2",31.2802416939107,
"SWE","HOUSECOST","RENT","IDX2015","Q","1987-Q3",31.8823845288093,
"SWE","HOUSECOST","RENT","IDX2015","Q","1987-Q4",32.7164402596687,
"SWE","HOUSECOST","RENT","IDX2015","Q","1988-Q1",33.0670774900902,
"SWE","HOUSECOST","RENT","IDX2015","Q","1988-Q2",33.5923261905295,
"SWE","HOUSECOST","RENT","IDX2015","Q","1988-Q3",34.4315292868206,
"SWE","HOUSECOST","RENT","IDX2015","Q","1988-Q4",35.2603104413408,
"SWE","HOUSECOST","RENT","IDX2015","Q","1989-Q1",35.6964120524459,
"SWE","HOUSECOST","RENT","IDX2015","Q","1989-Q2",36.3092273075907,
"SWE","HOUSECOST","RENT","IDX2015","Q","1989-Q3",37.0907106882935,
"SWE","HOUSECOST","RENT","IDX2015","Q","1989-Q4",38.1537136329215,
"SWE","HOUSECOST","RENT","IDX2015","Q","1990-Q1",39.8586851886362,
"SWE","HOUSECOST","RENT","IDX2015","Q","1990-Q2",41.7285545205407,
"SWE","HOUSECOST","RENT","IDX2015","Q","1990-Q3",43.0614336602727,
"SWE","HOUSECOST","RENT","IDX2015","Q","1990-Q4",43.8996208442577,
"SWE","HOUSECOST","RENT","IDX2015","Q","1991-Q1",49.044688205296,
"SWE","HOUSECOST","RENT","IDX2015","Q","1991-Q2",53.1121479170164,
"SWE","HOUSECOST","RENT","IDX2015","Q","1991-Q3",54.6911419261602,
"SWE","HOUSECOST","RENT","IDX2015","Q","1991-Q4",55.8953572701107,
"SWE","HOUSECOST","RENT","IDX2015","Q","1992-Q1",56.6179571623027,
"SWE","HOUSECOST","RENT","IDX2015","Q","1992-Q2",57.1267766018631,
"SWE","HOUSECOST","RENT","IDX2015","Q","1992-Q3",58.3329429014607,
"SWE","HOUSECOST","RENT","IDX2015","Q","1992-Q4",59.5777791257599,
"SWE","HOUSECOST","RENT","IDX2015","Q","1993-Q1",61.2518613039055,
"SWE","HOUSECOST","RENT","IDX2015","Q","1993-Q2",62.3476449715399,
"SWE","HOUSECOST","RENT","IDX2015","Q","1993-Q3",63.2544807109489,
"SWE","HOUSECOST","RENT","IDX2015","Q","1993-Q4",64.1707292892234,
"SWE","HOUSECOST","RENT","IDX2015","Q","1994-Q1",64.075667574383,
"SWE","HOUSECOST","RENT","IDX2015","Q","1994-Q2",64.8044706808673,
"SWE","HOUSECOST","RENT","IDX2015","Q","1994-Q3",65.6430786594275,
"SWE","HOUSECOST","RENT","IDX2015","Q","1994-Q4",66.1807096029203,
"SWE","HOUSECOST","RENT","IDX2015","Q","1995-Q1",66.2518802331351,
"SWE","HOUSECOST","RENT","IDX2015","Q","1995-Q2",66.9968858018301,
"SWE","HOUSECOST","RENT","IDX2015","Q","1995-Q3",67.5598476101118,
"SWE","HOUSECOST","RENT","IDX2015","Q","1995-Q4",67.9987830751079,
"SWE","HOUSECOST","RENT","IDX2015","Q","1996-Q1",68.9020306593477,
"SWE","HOUSECOST","RENT","IDX2015","Q","1996-Q2",69.3870328952386,
"SWE","HOUSECOST","RENT","IDX2015","Q","1996-Q3",69.9172111816443,
"SWE","HOUSECOST","RENT","IDX2015","Q","1996-Q4",70.3750722283031,
"SWE","HOUSECOST","RENT","IDX2015","Q","1997-Q1",71.1451803148936,
"SWE","HOUSECOST","RENT","IDX2015","Q","1997-Q2",71.8255140924749,
"SWE","HOUSECOST","RENT","IDX2015","Q","1997-Q3",72.1042047667453,
"SWE","HOUSECOST","RENT","IDX2015","Q","1997-Q4",72.3198880107559,
"SWE","HOUSECOST","RENT","IDX2015","Q","1998-Q1",72.1295785774583,
"SWE","HOUSECOST","RENT","IDX2015","Q","1998-Q2",72.3138151817594,
"SWE","HOUSECOST","RENT","IDX2015","Q","1998-Q3",72.5109771810387,
"SWE","HOUSECOST","RENT","IDX2015","Q","1998-Q4",72.6153862989876,
"SWE","HOUSECOST","RENT","IDX2015","Q","1999-Q1",72.3654581658059,
"SWE","HOUSECOST","RENT","IDX2015","Q","1999-Q2",72.2013003319546,
"SWE","HOUSECOST","RENT","IDX2015","Q","1999-Q3",72.4193666863793,
"SWE","HOUSECOST","RENT","IDX2015","Q","1999-Q4",72.5602320545191,
"SWE","HOUSECOST","RENT","IDX2015","Q","2000-Q1",72.4159692181773,
"SWE","HOUSECOST","RENT","IDX2015","Q","2000-Q2",72.5126119674302,
"SWE","HOUSECOST","RENT","IDX2015","Q","2000-Q3",72.8060419865592,
"SWE","HOUSECOST","RENT","IDX2015","Q","2000-Q4",73.1854141008342,
"SWE","HOUSECOST","RENT","IDX2015","Q","2001-Q1",73.5497291994425,
"SWE","HOUSECOST","RENT","IDX2015","Q","2001-Q2",73.8627410824388,
"SWE","HOUSECOST","RENT","IDX2015","Q","2001-Q3",74.055546848893,
"SWE","HOUSECOST","RENT","IDX2015","Q","2001-Q4",74.3720902652284,
"SWE","HOUSECOST","RENT","IDX2015","Q","2002-Q1",74.8074052115133,
"SWE","HOUSECOST","RENT","IDX2015","Q","2002-Q2",75.2924401506321,
"SWE","HOUSECOST","RENT","IDX2015","Q","2002-Q3",75.8349764257213,
"SWE","HOUSECOST","RENT","IDX2015","Q","2002-Q4",76.2230357660797,
"SWE","HOUSECOST","RENT","IDX2015","Q","2003-Q1",76.7866345728539,
"SWE","HOUSECOST","RENT","IDX2015","Q","2003-Q2",77.3092645973868,
"SWE","HOUSECOST","RENT","IDX2015","Q","2003-Q3",77.8050519504929,
"SWE","HOUSECOST","RENT","IDX2015","Q","2003-Q4",78.2599466332889,
"SWE","HOUSECOST","RENT","IDX2015","Q","2004-Q1",79.1639108242834,
"SWE","HOUSECOST","RENT","IDX2015","Q","2004-Q2",79.8300616384381,
"SWE","HOUSECOST","RENT","IDX2015","Q","2004-Q3",80.1831272602993,
"SWE","HOUSECOST","RENT","IDX2015","Q","2004-Q4",80.6099282716549,
"SWE","HOUSECOST","RENT","IDX2015","Q","2005-Q1",81.2357207375678,
"SWE","HOUSECOST","RENT","IDX2015","Q","2005-Q2",81.6834494900995,
"SWE","HOUSECOST","RENT","IDX2015","Q","2005-Q3",82.1440590712391,
"SWE","HOUSECOST","RENT","IDX2015","Q","2005-Q4",82.4534588890108,
"SWE","HOUSECOST","RENT","IDX2015","Q","2006-Q1",82.3803128849458,
"SWE","HOUSECOST","RENT","IDX2015","Q","2006-Q2",82.2470185287983,
"SWE","HOUSECOST","RENT","IDX2015","Q","2006-Q3",82.722863543539,
"SWE","HOUSECOST","RENT","IDX2015","Q","2006-Q4",83.0679733031711,
"SWE","HOUSECOST","RENT","IDX2015","Q","2007-Q1",83.2744688119571,
"SWE","HOUSECOST","RENT","IDX2015","Q","2007-Q2",83.6885314412085,
"SWE","HOUSECOST","RENT","IDX2015","Q","2007-Q3",84.1096849105888,
"SWE","HOUSECOST","RENT","IDX2015","Q","2007-Q4",84.6153932284476,
"SWE","HOUSECOST","RENT","IDX2015","Q","2008-Q1",85.1867076504811,
"SWE","HOUSECOST","RENT","IDX2015","Q","2008-Q2",85.8031665431194,
"SWE","HOUSECOST","RENT","IDX2015","Q","2008-Q3",86.3144655074367,
"SWE","HOUSECOST","RENT","IDX2015","Q","2008-Q4",86.8690289032972,
"SWE","HOUSECOST","RENT","IDX2015","Q","2009-Q1",87.852312736532,
"SWE","HOUSECOST","RENT","IDX2015","Q","2009-Q2",88.6555672877494,
"SWE","HOUSECOST","RENT","IDX2015","Q","2009-Q3",89.171070160203,
"SWE","HOUSECOST","RENT","IDX2015","Q","2009-Q4",89.5923986972994,
"SWE","HOUSECOST","RENT","IDX2015","Q","2010-Q1",89.7128430191474,
"SWE","HOUSECOST","RENT","IDX2015","Q","2010-Q2",89.9052989721222,
"SWE","HOUSECOST","RENT","IDX2015","Q","2010-Q3",90.4732197345539,
